"","word","freq"
"allegations","allegations",35
"approximately","approximately",35
"assignment","assignment",35
"autism","autism",35
"believing","believing",35
"caramel","caramel",35
"ceiling","ceiling",35
"choosing","choosing",35
"cinnamon","cinnamon",35
"collections","collections",35
"collins","collins",35
"consistent","consistent",35
"consistently","consistently",35
"contribution","contribution",35
"cooper","cooper",35
"courage","courage",35
"cruise","cruise",35
"deck","deck",35
"definition","definition",35
"delay","delay",35
"demands","demands",35
"deny","deny",35
"description","description",35
"disabled","disabled",35
"editing","editing",35
"embrace","embrace",35
"excitement","excitement",35
"exhausted","exhausted",35
"extension","extension",35
"fate","fate",35
"firefighters","firefighters",35
"frustration","frustration",35
"gasoline","gasoline",35
"ghost","ghost",35
"habit","habit",35
"harbor","harbor",35
"household","household",35
"ignore","ignore",35
"interstate","interstate",35
"introduce","introduce",35
"jay","jay",35
"jumping","jumping",35
"lamb","lamb",35
"laptop","laptop",35
"lean","lean",35
"lounge","lounge",35
"lovers","lovers",35
"luxury","luxury",35
"machines","machines",35
"matching","matching",35
"melted","melted",35
"mississippi","mississippi",35
"momentum","momentum",35
"motivated","motivated",35
"motor","motor",35
"nationwide","nationwide",35
"offices","offices",35
"participating","participating",35
"passenger","passenger",35
"phil","phil",35
"philly","philly",35
"pirates","pirates",35
"platform","platform",35
"polish","polish",35
"prospects","prospects",35
"rabbit","rabbit",35
"registered","registered",35
"repeatedly","repeatedly",35
"replacement","replacement",35
"researchers","researchers",35
"resume","resume",35
"roses","roses",35
"rushing","rushing",35
"russia","russia",35
"scientists","scientists",35
"seemingly","seemingly",35
"shine","shine",35
"sink","sink",35
"skill","skill",35
"smh","smh",35
"soda","soda",35
"steady","steady",35
"stones","stones",35
"stranger","stranger",35
"submitted","submitted",35
"succeed","succeed",35
"surrounded","surrounded",35
"technique","technique",35
"theft","theft",35
"treasury","treasury",35
"tweeted","tweeted",35
"waking","waking",35
"wealthy","wealthy",35
"whats","whats",35
"worker","worker",35
"youe2809d","youe2809d",35
"angle","angle",34
"announce","announce",34
"attempting","attempting",34
"badly","badly",34
"barnes","barnes",34
"bath","bath",34
"blah","blah",34
"blvd","blvd",34
"booked","booked",34
"branches","branches",34
"brave","brave",34
"breathe","breathe",34
"buyers","buyers",34
"capable","capable",34
"caring","caring",34
"carries","carries",34
"casting","casting",34
"celebrated","celebrated",34
"chili","chili",34
"churches","churches",34
"climbed","climbed",34
"coconut","coconut",34
"colours","colours",34
"complaining","complaining",34
"contributions","contributions",34
"describes","describes",34
"doubts","doubts",34
"ear","ear",34
"engineer","engineer",34
"exact","exact",34
"findings","findings",34
"flesh","flesh",34
"gallon","gallon",34
"graphic","graphic",34
"habits","habits",34
"holes","holes",34
"hosting","hosting",34
"huh","huh",34
"insight","insight",34
"jeremy","jeremy",34
"jessica","jessica",34
"johnny","johnny",34
"keith","keith",34
"lifestyle","lifestyle",34
"linebacker","linebacker",34
"literature","literature",34
"load","load",34
"mill","mill",34
"mortgage","mortgage",34
"nashville","nashville",34
"newly","newly",34
"nicely","nicely",34
"noise","noise",34
"oak","oak",34
"obtained","obtained",34
"occasions","occasions",34
"oldest","oldest",34
"opera","opera",34
"outstanding","outstanding",34
"parkway","parkway",34
"payments","payments",34
"pointing","pointing",34
"poster","poster",34
"professionals","professionals",34
"questioned","questioned",34
"questioning","questioning",34
"ranch","ranch",34
"reception","reception",34
"recognition","recognition",34
"regard","regard",34
"rejected","rejected",34
"relate","relate",34
"rental","rental",34
"reporter","reporter",34
"requiring","requiring",34
"residential","residential",34
"resource","resource",34
"ross","ross",34
"rounds","rounds",34
"select","select",34
"signing","signing",34
"slice","slice",34
"soap","soap",34
"solutions","solutions",34
"sponsored","sponsored",34
"substantial","substantial",34
"suffer","suffer",34
"suspected","suspected",34
"tasting","tasting",34
"tebow","tebow",34
"ton","ton",34
"towns","towns",34
"trailer","trailer",34
"tremendous","tremendous",34
"tsp","tsp",34
"unexpected","unexpected",34
"veggies","veggies",34
"weapons","weapons",34
"weekends","weekends",34
"wheels","wheels",34
"widespread","widespread",34
"worldwide","worldwide",34
"1980s","1980s",33
"1995","1995",33
"5th","5th",33
"actress","actress",33
"administrative","administrative",33
"alexander","alexander",33
"amongst","amongst",33
"ancient","ancient",33
"aspect","aspect",33
"assists","assists",33
"bbq","bbq",33
"beautifully","beautifully",33
"blessing","blessing",33
"broadcast","broadcast",33
"broncos","broncos",33
"btw","btw",33
"canyon","canyon",33
"cares","cares",33
"cheers","cheers",33
"clouds","clouds",33
"clubs","clubs",33
"combat","combat",33
"commerce","commerce",33
"concrete","concrete",33
"consumption","consumption",33
"copyright","copyright",33
"corporations","corporations",33
"deaths","deaths",33
"declared","declared",33
"defined","defined",33
"diagnosed","diagnosed",33
"difficulty","difficulty",33
"dimora","dimora",33
"discovery","discovery",33
"dropping","dropping",33
"dumb","dumb",33
"eligible","eligible",33
"emphasis","emphasis",33
"encounter","encounter",33
"entries","entries",33
"episodes","episodes",33
"expansion","expansion",33
"experiment","experiment",33
"extent","extent",33
"facts","facts",33
"faculty","faculty",33
"faithful","faithful",33
"gloves","gloves",33
"hardest","hardest",33
"headquarters","headquarters",33
"hiding","hiding",33
"hike","hike",33
"hug","hug",33
"humanity","humanity",33
"illness","illness",33
"importantly","importantly",33
"inmates","inmates",33
"intelligent","intelligent",33
"interviewed","interviewed",33
"involve","involve",33
"jake","jake",33
"jets","jets",33
"jonathan","jonathan",33
"julia","julia",33
"kate","kate",33
"legend","legend",33
"lying","lying",33
"magazines","magazines",33
"methods","methods",33
"mets","mets",33
"mysterious","mysterious",33
"narrative","narrative",33
"newspapers","newspapers",33
"nomination","nomination",33
"obsessed","obsessed",33
"one's","one's",33
"parker","parker",33
"penn","penn",33
"plates","plates",33
"quietly","quietly",33
"quotes","quotes",33
"reads","reads",33
"recalled","recalled",33
"releases","releases",33
"retweet","retweet",33
"reward","reward",33
"rocky","rocky",33
"saints","saints",33
"seafood","seafood",33
"seal","seal",33
"sean","sean",33
"skip","skip",33
"smiles","smiles",33
"specials","specials",33
"spin","spin",33
"sporting","sporting",33
"stable","stable",33
"stages","stages",33
"summary","summary",33
"swim","swim",33
"tank","tank",33
"targeted","targeted",33
"temple","temple",33
"thankfully","thankfully",33
"torn","torn",33
"touchdowns","touchdowns",33
"vikings","vikings",33
"virtually","virtually",33
"welfare","welfare",33
"womene28099s","womene28099s",33
"youngest","youngest",33
"zoo","zoo",33
"aboard","aboard",32
"absence","absence",32
"administrator","administrator",32
"affair","affair",32
"alongside","alongside",32
"approached","approached",32
"athlete","athlete",32
"baker","baker",32
"barbara","barbara",32
"battery","battery",32
"beloved","beloved",32
"bother","bother",32
"bride","bride",32
"broadway","broadway",32
"brutal","brutal",32
"butler","butler",32
"bye","bye",32
"cable","cable",32
"cakes","cakes",32
"captured","captured",32
"castle","castle",32
"census","census",32
"chandler","chandler",32
"closest","closest",32
"coal","coal",32
"complaint","complaint",32
"computers","computers",32
"contained","contained",32
"costume","costume",32
"cousin","cousin",32
"craig","craig",32
"creamy","creamy",32
"crossing","crossing",32
"crowds","crowds",32
"cubs","cubs",32
"decides","decides",32
"deciding","deciding",32
"defending","defending",32
"define","define",32
"departure","departure",32
"depression","depression",32
"designers","designers",32
"dies","dies",32
"directions","directions",32
"e2809cie28099m","e2809cie28099m",32
"engineers","engineers",32
"essence","essence",32
"existed","existed",32
"expanded","expanded",32
"exploring","exploring",32
"fears","fears",32
"fitzgerald","fitzgerald",32
"flew","flew",32
"flip","flip",32
"fortunate","fortunate",32
"furniture","furniture",32
"guaranteed","guaranteed",32
"guidance","guidance",32
"hated","hated",32
"hosted","hosted",32
"infrastructure","infrastructure",32
"instant","instant",32
"intent","intent",32
"investigating","investigating",32
"islamic","islamic",32
"it'll","it'll",32
"jokes","jokes",32
"lakes","lakes",32
"laying","laying",32
"legislators","legislators",32
"lime","lime",32
"lottery","lottery",32
"managers","managers",32
"massachusetts","massachusetts",32
"melt","melt",32
"meters","meters",32
"mid","mid",32
"ministry","ministry",32
"minneapolis","minneapolis",32
"moral","moral",32
"negotiations","negotiations",32
"noble","noble",32
"nursing","nursing",32
"osu","osu",32
"palm","palm",32
"patterns","patterns",32
"people's","people's",32
"porch","porch",32
"prayers","prayers",32
"predicted","predicted",32
"procedure","procedure",32
"protecting","protecting",32
"psychological","psychological",32
"publishers","publishers",32
"qualify","qualify",32
"reduction","reduction",32
"relevant","relevant",32
"representing","representing",32
"responding","responding",32
"revenues","revenues",32
"reverse","reverse",32
"ridge","ridge",32
"rival","rival",32
"rotation","rotation",32
"rutgers","rutgers",32
"senator","senator",32
"shade","shade",32
"shoe","shoe",32
"shorts","shorts",32
"showcase","showcase",32
"sigh","sigh",32
"signature","signature",32
"significantly","significantly",32
"simon","simon",32
"sizes","sizes",32
"smells","smells",32
"sour","sour",32
"sticks","sticks",32
"stole","stole",32
"suburban","suburban",32
"tattoo","tattoo",32
"tension","tension",32
"testimony","testimony",32
"touchdown","touchdown",32
"travels","travels",32
"treasure","treasure",32
"uncle","uncle",32
"uncomfortable","uncomfortable",32
"understands","understands",32
"uniform","uniform",32
"unto","unto",32
"virus","virus",32
"wheat","wheat",32
"winds","winds",32
"acknowledge","acknowledge",31
"actively","actively",31
"admission","admission",31
"adopt","adopt",31
"advocate","advocate",31
"airline","airline",31
"albums","albums",31
"arrests","arrests",31
"assist","assist",31
"associate","associate",31
"backed","backed",31
"backing","backing",31
"bat","bat",31
"batter","batter",31
"beats","beats",31
"betty","betty",31
"blocked","blocked",31
"boo","boo",31
"bound","bound",31
"champions","champions",31
"cheaper","cheaper",31
"competing","competing",31
"compromise","compromise",31
"confusion","confusion",31
"coordinator","coordinator",31
"cops","cops",31
"crisp","crisp",31
"daddy","daddy",31
"daughters","daughters",31
"dennis","dennis",31
"diabetes","diabetes",31
"dig","dig",31
"directors","directors",31
"disappointing","disappointing",31
"donald","donald",31
"drives","drives",31
"duck","duck",31
"e2809cthis","e2809cthis",31
"electricity","electricity",31
"eliminate","eliminate",31
"emma","emma",31
"enjoyable","enjoyable",31
"fatal","fatal",31
"father's","father's",31
"flights","flights",31
"fold","fold",31
"francis","francis",31
"gig","gig",31
"goodbye","goodbye",31
"harsh","harsh",31
"herbs","herbs",31
"hunting","hunting",31
"ignored","ignored",31
"industries","industries",31
"investigate","investigate",31
"lands","lands",31
"legitimate","legitimate",31
"linda","linda",31
"lions","lions",31
"lisa","lisa",31
"loop","loop",31
"magical","magical",31
"manhattan","manhattan",31
"mason","mason",31
"meaningful","meaningful",31
"medicaid","medicaid",31
"mentally","mentally",31
"merry","merry",31
"motivation","motivation",31
"muscles","muscles",31
"nasty","nasty",31
"oliver","oliver",31
"optimistic","optimistic",31
"ownership","ownership",31
"passionate","passionate",31
"postseason","postseason",31
"pressed","pressed",31
"profits","profits",31
"protected","protected",31
"protein","protein",31
"publisher","publisher",31
"radical","radical",31
"remote","remote",31
"republic","republic",31
"requirements","requirements",31
"rev","rev",31
"roster","roster",31
"safely","safely",31
"salaries","salaries",31
"sec","sec",31
"sells","sells",31
"shadows","shadows",31
"shelf","shelf",31
"shy","shy",31
"snap","snap",31
"spencer","spencer",31
"strikes","strikes",31
"stuffed","stuffed",31
"subtle","subtle",31
"sushi","sushi",31
"tasks","tasks",31
"tennis","tennis",31
"terrific","terrific",31
"terry","terry",31
"throws","throws",31
"timing","timing",31
"tongue","tongue",31
"trick","trick",31
"tshirt","tshirt",31
"urge","urge",31
"venue","venue",31
"virtual","virtual",31
"vulnerable","vulnerable",31
"yeare28099s","yeare28099s",31
"730","730",30
"abroad","abroad",30
"acres","acres",30
"adjust","adjust",30
"aging","aging",30
"agriculture","agriculture",30
"alabama","alabama",30
"alarm","alarm",30
"appeals","appeals",30
"appearances","appearances",30
"bbc","bbc",30
"beth","beth",30
"billy","billy",30
"blank","blank",30
"brad","brad",30
"buffalo","buffalo",30
"bullying","bullying",30
"burned","burned",30
"cameras","cameras",30
"cape","cape",30
"celebrity","celebrity",30
"clever","clever",30
"clip","clip",30
"cole","cole",30
"conservatives","conservatives",30
"container","container",30
"controlled","controlled",30
"credits","credits",30
"crews","crews",30
"currency","currency",30
"custody","custody",30
"dealer","dealer",30
"delegates","delegates",30
"dip","dip",30
"disappeared","disappeared",30
"distribution","distribution",30
"drank","drank",30
"dvd","dvd",30
"elderly","elderly",30
"enormous","enormous",30
"enthusiasm","enthusiasm",30
"estimate","estimate",30
"evans","evans",30
"fare","fare",30
"fitness","fitness",30
"forcing","forcing",30
